#category	term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
Monarch	HP:0003312	Abnormal form of the vertebral bodies	3	274	1.25	0.0097	9606.ENSP00000257430,9606.ENSP00000358918,9606.ENSP00000498215	APC,SUFU,FANCB
Monarch	HP:0025615	Abscess	2	56	1.77	0.0097	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0000357	Abnormal location of ears	4	679	0.99	0.0099	9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000498215	FANCD2,ERCC4,SUFU,FANCB
Monarch	HP:0002860	Squamous cell carcinoma	2	57	1.76	0.0099	9606.ENSP00000310520,9606.ENSP00000418915	ERCC4,CDKN2A
Monarch	HP:0011362	Abnormal hair quantity	4	682	0.98	0.0100	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000360141,9606.ENSP00000418960	ERCC4,ERCC6,GNAS,BRCA1
Monarch	EFO:0004518	Creatinine measurement	3	281	1.24	0.0102	9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000398880	SUFU,GNAS,CDK12
Monarch	HP:0001894	Thrombocytosis	2	58	1.75	0.0102	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0011400	Abnormal CNS myelination	3	281	1.24	0.0102	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000498215	ERCC4,ERCC6,FANCB
Monarch	HP:0000649	Abnormality of visual evoked potentials	2	59	1.75	0.0105	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0012337	Abnormal homeostasis	5	1275	0.81	0.0107	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000360141	APC,TP53,ERCC4,ERCC6,GNAS
Monarch	HP:0000444	Convex nasal ridge	2	60	1.74	0.0109	9606.ENSP00000257430,9606.ENSP00000310520	APC,ERCC4
Monarch	HP:0000995	Melanocytic nevus	2	60	1.74	0.0109	9606.ENSP00000310520,9606.ENSP00000358918	ERCC4,SUFU
Monarch	HP:0001271	Polyneuropathy	2	60	1.74	0.0109	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0000491	Keratitis	2	61	1.73	0.0111	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0001482	Subcutaneous nodule	2	61	1.73	0.0111	9606.ENSP00000257430,9606.ENSP00000360141	APC,GNAS
Monarch	HP:0002516	Increased intracranial pressure	2	61	1.73	0.0111	9606.ENSP00000257430,9606.ENSP00000358918	APC,SUFU
Monarch	HP:0002898	Embryonal neoplasm	2	61	1.73	0.0111	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0001194	Abnormalities of placenta or umbilical cord	2	63	1.72	0.0117	9606.ENSP00000269305,9606.ENSP00000498215	TP53,FANCB
Monarch	HP:0001409	Portal hypertension	2	63	1.72	0.0117	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0002039	Anorexia	2	63	1.72	0.0117	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0006483	Abnormal number of teeth	3	296	1.22	0.0117	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000348089	APC,ERCC4,ERCC6
Monarch	HP:0000177	Abnormal upper lip morphology	4	720	0.96	0.0119	9606.ENSP00000257430,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000418960	APC,ERCC6,SUFU,BRCA1
Monarch	HP:0002902	Hyponatremia	2	64	1.71	0.0120	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0008070	Sparse hair	3	300	1.22	0.0120	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000418960	ERCC4,ERCC6,BRCA1
Monarch	HP:0001268	Mental deterioration	3	302	1.21	0.0122	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000360141	ERCC4,ERCC6,GNAS
Monarch	HP:0002018	Nausea	2	65	1.7	0.0123	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0200034	Papule	2	65	1.7	0.0123	9606.ENSP00000310520,9606.ENSP00000360141	ERCC4,GNAS
Monarch	EFO:0004842	Eosinophil count	4	734	0.95	0.0126	9606.ENSP00000269305,9606.ENSP00000358918,9606.ENSP00000418915,9606.ENSP00000418960	TP53,SUFU,CDKN2A,BRCA1
Monarch	HP:0003073	Hypoalbuminemia	2	66	1.7	0.0126	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0000651	Diplopia	2	67	1.69	0.0130	9606.ENSP00000310520,9606.ENSP00000358918	ERCC4,SUFU
Monarch	HP:0002900	Hypokalemia	2	67	1.69	0.0130	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0011514	Abnormality of binocular vision	2	67	1.69	0.0130	9606.ENSP00000310520,9606.ENSP00000358918	ERCC4,SUFU
Monarch	HP:0012116	Abnormal circulating albumin concentration	2	67	1.69	0.0130	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0002167	Neurological speech impairment	5	1354	0.78	0.0134	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000418960	ERCC4,ERCC6,SUFU,GNAS,BRCA1
Monarch	HP:0010566	Hamartoma	2	69	1.68	0.0136	9606.ENSP00000257430,9606.ENSP00000358918	APC,SUFU
Monarch	HP:0030087	Abnormal circulating testosterone concentration	2	69	1.68	0.0136	9606.ENSP00000358918,9606.ENSP00000360141	SUFU,GNAS
Monarch	HP:0000407	Sensorineural hearing impairment	4	753	0.94	0.0137	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141	ERCC4,ERCC6,SUFU,GNAS
Monarch	HP:0000966	Hypohidrosis	2	70	1.67	0.0139	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0002634	Arteriosclerosis	2	70	1.67	0.0139	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0008366	Foot joint contracture	2	70	1.67	0.0139	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0000470	Short neck	3	325	1.18	0.0147	9606.ENSP00000348089,9606.ENSP00000360141,9606.ENSP00000498215	ERCC6,GNAS,FANCB
Monarch	HP:0000927	Abnormality of skeletal maturation	3	327	1.18	0.0149	9606.ENSP00000269305,9606.ENSP00000310520,9606.ENSP00000360141	TP53,ERCC4,GNAS
Monarch	HP:0002797	Osteolysis	2	73	1.65	0.0149	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0004372	Reduced consciousness/confusion	3	327	1.18	0.0149	9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141	ERCC4,SUFU,GNAS
Monarch	HP:0100749	Chest pain	2	73	1.65	0.0149	9606.ENSP00000257430,9606.ENSP00000360141	APC,GNAS
Monarch	HP:0200036	Skin nodule	2	74	1.65	0.0153	9606.ENSP00000257430,9606.ENSP00000360141	APC,GNAS
Monarch	HP:0007703	Abnormality of retinal pigmentation	3	332	1.17	0.0155	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000348089	APC,ERCC4,ERCC6
Monarch	HP:0000992	Cutaneous photosensitivity	2	75	1.64	0.0157	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0002172	Postural instability	2	75	1.64	0.0157	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0000488	Retinopathy	2	77	1.63	0.0164	9606.ENSP00000310520,9606.ENSP00000418915	ERCC4,CDKN2A
Monarch	HP:0012440	Abnormal biliary tract morphology	2	77	1.63	0.0164	9606.ENSP00000257430,9606.ENSP00000310520	APC,ERCC4
Monarch	HP:0000963	Thin skin	2	80	1.61	0.0176	9606.ENSP00000310520,9606.ENSP00000360141	ERCC4,GNAS
Monarch	HP:0001733	Pancreatitis	2	80	1.61	0.0176	9606.ENSP00000257430,9606.ENSP00000360141	APC,GNAS
Monarch	HP:0000819	Diabetes mellitus	3	350	1.15	0.0177	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000360141	APC,TP53,GNAS
Monarch	HP:0002094	Dyspnea	3	350	1.15	0.0177	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000360141	APC,TP53,GNAS
Monarch	HP:0011389	Functional abnormality of the inner ear	4	812	0.91	0.0177	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141	ERCC4,ERCC6,SUFU,GNAS
Monarch	HP:0001256	Intellectual disability, mild	3	351	1.15	0.0178	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918	ERCC4,ERCC6,SUFU
Monarch	HP:0002080	Intention tremor	2	81	1.61	0.0179	9606.ENSP00000348089,9606.ENSP00000358918	ERCC6,SUFU
Monarch	HP:0010938	Abnormal external nose morphology	4	816	0.91	0.0179	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000418960	APC,ERCC4,SUFU,BRCA1
Monarch	HP:0003117	Abnormal circulating hormone concentration	3	357	1.14	0.0187	9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141	ERCC6,SUFU,GNAS
Monarch	HP:0001321	Cerebellar hypoplasia	3	358	1.14	0.0188	9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000498215	ERCC6,SUFU,FANCB
Monarch	EFO:0004741	Blood urea nitrogen measurement	2	84	1.59	0.0191	9606.ENSP00000360141,9606.ENSP00000398880	GNAS,CDK12
Monarch	HP:0002017	Nausea and vomiting	3	369	1.13	0.0204	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000358918	APC,TP53,SUFU
Monarch	HP:0002904	Hyperbilirubinemia	2	88	1.57	0.0208	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0030186	Kinetic tremor	2	88	1.57	0.0208	9606.ENSP00000348089,9606.ENSP00000358918	ERCC6,SUFU
Monarch	HP:0033479	Abnormal circulating bilirubin concentration	2	88	1.57	0.0208	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0001251	Ataxia	4	854	0.89	0.0209	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918	APC,ERCC4,ERCC6,SUFU
Monarch	HP:0001324	Muscle weakness	4	861	0.88	0.0215	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141	ERCC4,ERCC6,SUFU,GNAS
Monarch	HP:0003011	Abnormality of the musculature	6	2384	0.62	0.0236	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141	APC,TP53,ERCC4,ERCC6,SUFU,GNAS
Monarch	HP:0000762	Decreased nerve conduction velocity	2	96	1.53	0.0242	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0001266	Choreoathetosis	2	96	1.53	0.0242	9606.ENSP00000348089,9606.ENSP00000360141	ERCC6,GNAS
Monarch	HP:0002615	Hypotension	2	96	1.53	0.0242	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0004302	Functional motor deficit	3	396	1.09	0.0244	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918	ERCC4,ERCC6,SUFU
Monarch	HP:0000422	Abnormal nasal bridge morphology	4	897	0.86	0.0246	9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000418960	ERCC6,SUFU,GNAS,BRCA1
Monarch	HP:0003510	Severe short stature	2	97	1.53	0.0246	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0009726	Renal neoplasm	2	98	1.53	0.0250	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0003270	Abdominal distention	2	99	1.52	0.0255	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0011042	Abnormal blood potassium concentration	2	99	1.52	0.0255	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0030956	Abnormality of cardiovascular system electrophysiology	3	403	1.09	0.0255	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000360141	ERCC4,ERCC6,GNAS
Monarch	HP:0040129	Abnormal nerve conduction velocity	2	101	1.51	0.0263	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0011799	Abnormality of facial soft tissue	3	411	1.08	0.0268	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918	ERCC4,ERCC6,SUFU
Monarch	HP:0001250	Seizure	5	1607	0.71	0.0269	9606.ENSP00000269305,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141	TP53,ERCC4,ERCC6,SUFU,GNAS
Monarch	HP:0009830	Peripheral neuropathy	3	416	1.07	0.0277	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000360141	ERCC4,ERCC6,GNAS
Monarch	HP:0004305	Involuntary movements	4	933	0.85	0.0281	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141	ERCC4,ERCC6,SUFU,GNAS
Monarch	HP:0003422	Vertebral segmentation defect	2	106	1.49	0.0287	9606.ENSP00000358918,9606.ENSP00000498215	SUFU,FANCB
Monarch	HP:0000824	Decreased response to growth hormone stimulation test	2	107	1.49	0.0292	9606.ENSP00000358918,9606.ENSP00000360141	SUFU,GNAS
Monarch	HP:0011443	Abnormality of coordination	4	945	0.84	0.0293	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918	APC,ERCC4,ERCC6,SUFU
Monarch	HP:0002360	Sleep disturbance	3	432	1.06	0.0305	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918	ERCC4,ERCC6,SUFU
Monarch	HP:0011733	Abnormality of adrenal physiology	2	113	1.46	0.0321	9606.ENSP00000358918,9606.ENSP00000360141	SUFU,GNAS
Monarch	HP:0001009	Telangiectasia	2	114	1.46	0.0326	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	EFO:0004554	Genomic measurement	2	116	1.45	0.0337	9606.ENSP00000269305,9606.ENSP00000360141	TP53,GNAS
Monarch	HP:0007663	Reduced visual acuity	3	453	1.04	0.0345	9606.ENSP00000257430,9606.ENSP00000358918,9606.ENSP00000360141	APC,SUFU,GNAS
Monarch	HP:0031073	Abnormal response to endocrine stimulation test	2	118	1.44	0.0347	9606.ENSP00000358918,9606.ENSP00000360141	SUFU,GNAS
Monarch	HP:0002829	Arthralgia	2	124	1.42	0.0380	9606.ENSP00000257430,9606.ENSP00000310520	APC,ERCC4
Monarch	HP:0000482	Microcornea	2	126	1.42	0.0391	9606.ENSP00000348089,9606.ENSP00000498215	ERCC6,FANCB
Monarch	HP:0001832	Abnormal metatarsal morphology	2	127	1.41	0.0396	9606.ENSP00000348089,9606.ENSP00000360141	ERCC6,GNAS
Monarch	HP:0033354	Abnormal urine metabolite level	3	477	1.01	0.0396	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000348089	APC,ERCC4,ERCC6
Monarch	HP:0001260	Dysarthria	3	480	1.01	0.0402	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918	ERCC4,ERCC6,SUFU
Monarch	HP:0025668	Abnormal neck morphology	3	481	1.01	0.0403	9606.ENSP00000348089,9606.ENSP00000360141,9606.ENSP00000498215	ERCC6,GNAS,FANCB
Monarch	HP:0002305	Athetosis	2	129	1.41	0.0407	9606.ENSP00000348089,9606.ENSP00000360141	ERCC6,GNAS
Monarch	HP:0000978	Bruising susceptibility	2	130	1.4	0.0411	9606.ENSP00000287647,9606.ENSP00000360141	FANCD2,GNAS
Monarch	HP:0001991	Aplasia/Hypoplasia of toe	2	130	1.4	0.0411	9606.ENSP00000257430,9606.ENSP00000360141	APC,GNAS
Monarch	HP:0002170	Intracranial hemorrhage	2	130	1.4	0.0411	9606.ENSP00000348089,9606.ENSP00000358918	ERCC6,SUFU
Monarch	HP:0001337	Tremor	3	492	1.0	0.0425	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918	ERCC4,ERCC6,SUFU
Monarch	HP:0001315	Reduced tendon reflexes	3	516	0.98	0.0483	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000360141	ERCC4,ERCC6,GNAS
Monarch	HP:0002493	Upper motor neuron dysfunction	4	1100	0.78	0.0486	9606.ENSP00000269305,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918	TP53,ERCC4,ERCC6,SUFU
Monarch	HP:0005978	Type II diabetes mellitus	2	145	1.35	0.0500	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
DISEASES	DOID:13636	Fanconi anemia	5	25	2.52	2.08e-08	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,FANCD2,ERCC4,BRCA1,FANCB
DISEASES	DOID:28	Endocrine system disease	7	398	1.46	1.22e-06	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000348089,9606.ENSP00000360141,9606.ENSP00000418915,9606.ENSP00000418960	APC,BRIP1,TP53,ERCC6,GNAS,CDKN2A,BRCA1
DISEASES	DOID:74	Hematopoietic system disease	7	473	1.39	3.18e-06	9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,TP53,FANCD2,ERCC4,CDKN2A,BRCA1,FANCB
DISEASES	DOID:0050739	Autosomal genetic disease	11	2802	0.81	3.93e-06	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000498215	APC,BRIP1,TP53,FANCD2,ERCC4,ERCC6,SUFU,GNAS,CDKN2A,BRCA1,FANCB
DISEASES	DOID:3012	Li-Fraumeni syndrome	3	6	2.91	9.49e-06	9606.ENSP00000269305,9606.ENSP00000418915,9606.ENSP00000418960	TP53,CDKN2A,BRCA1
DISEASES	DOID:3119	Gastrointestinal system cancer	5	161	1.71	1.48e-05	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000360141,9606.ENSP00000418915,9606.ENSP00000418960	APC,TP53,GNAS,CDKN2A,BRCA1
DISEASES	DOID:1612	Breast cancer	4	62	2.02	2.32e-05	9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000418915,9606.ENSP00000418960	BRIP1,TP53,CDKN2A,BRCA1
DISEASES	DOID:229	Female reproductive system disease	5	192	1.63	2.72e-05	9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000348089,9606.ENSP00000418915,9606.ENSP00000418960	BRIP1,TP53,ERCC6,CDKN2A,BRCA1
DISEASES	DOID:0050686	Organ system cancer	7	757	1.18	2.98e-05	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000418915,9606.ENSP00000418960	APC,BRIP1,TP53,SUFU,GNAS,CDKN2A,BRCA1
DISEASES	DOID:225	Syndrome	8	1214	1.03	2.98e-05	9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000418915,9606.ENSP00000418960	BRIP1,TP53,ERCC4,ERCC6,SUFU,GNAS,CDKN2A,BRCA1
DISEASES	DOID:1795	Tumor of exocrine pancreas	3	17	2.46	4.99e-05	9606.ENSP00000269305,9606.ENSP00000360141,9606.ENSP00000418915	TP53,GNAS,CDKN2A
DISEASES	DOID:120	Female reproductive organ cancer	4	100	1.82	8.05e-05	9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000418915,9606.ENSP00000418960	BRIP1,TP53,CDKN2A,BRCA1
DISEASES	DOID:1100	Ovarian disease	4	109	1.78	0.00011	9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000348089,9606.ENSP00000418960	BRIP1,TP53,ERCC6,BRCA1
DISEASES	DOID:2513	Basal cell carcinoma	3	27	2.26	0.00014	9606.ENSP00000269305,9606.ENSP00000358918,9606.ENSP00000418915	TP53,SUFU,CDKN2A
DISEASES	DOID:299	Adenocarcinoma	4	119	1.74	0.00014	9606.ENSP00000269305,9606.ENSP00000360141,9606.ENSP00000418915,9606.ENSP00000418960	TP53,GNAS,CDKN2A,BRCA1
DISEASES	DOID:305	Carcinoma	5	307	1.43	0.00014	9606.ENSP00000269305,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000418915,9606.ENSP00000418960	TP53,SUFU,GNAS,CDKN2A,BRCA1
DISEASES	DOID:3459	Breast carcinoma	3	29	2.23	0.00014	9606.ENSP00000269305,9606.ENSP00000418915,9606.ENSP00000418960	TP53,CDKN2A,BRCA1
DISEASES	DOID:7	Disease of anatomical entity	11	4798	0.58	0.00026	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000498215	APC,BRIP1,TP53,FANCD2,ERCC4,ERCC6,SUFU,GNAS,CDKN2A,BRCA1,FANCB
DISEASES	DOID:0080015	Physical disorder	6	722	1.13	0.00028	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000360141,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,FANCD2,ERCC4,GNAS,BRCA1,FANCB
DISEASES	DOID:11166	Obsolete papillomavirus infectious disease	2	2	3.22	0.00028	9606.ENSP00000269305,9606.ENSP00000418915	TP53,CDKN2A
DISEASES	DOID:4947	Cholangiocarcinoma	3	40	2.09	0.00028	9606.ENSP00000269305,9606.ENSP00000360141,9606.ENSP00000418960	TP53,GNAS,BRCA1
DISEASES	DOID:5672	Large intestine cancer	3	44	2.05	0.00032	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000418915	APC,TP53,CDKN2A
DISEASES	DOID:9553	Adrenal gland disease	3	46	2.03	0.00036	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000360141	APC,TP53,GNAS
DISEASES	DOID:1319	Brain cancer	3	53	1.97	0.00049	9606.ENSP00000269305,9606.ENSP00000358918,9606.ENSP00000418915	TP53,SUFU,CDKN2A
DISEASES	DOID:2394	Ovarian cancer	3	55	1.95	0.00053	9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000418960	BRIP1,TP53,BRCA1
DISEASES	DOID:3008	Invasive ductal carcinoma	2	5	2.82	0.00068	9606.ENSP00000269305,9606.ENSP00000418960	TP53,BRCA1
DISEASES	DOID:3114	Serous cystadenocarcinoma	2	5	2.82	0.00068	9606.ENSP00000269305,9606.ENSP00000418960	TP53,BRCA1
DISEASES	DOID:5295	Intestinal disease	4	216	1.48	0.00068	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000360141,9606.ENSP00000418915	APC,TP53,GNAS,CDKN2A
DISEASES	DOID:3498	Pancreatic ductal adenocarcinoma	2	6	2.74	0.00082	9606.ENSP00000269305,9606.ENSP00000418915	TP53,CDKN2A
DISEASES	DOID:0060085	Organ system benign neoplasm	4	237	1.44	0.00083	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000360141,9606.ENSP00000418915	APC,TP53,GNAS,CDKN2A
DISEASES	DOID:0111622	ACTH-independent macronodular adrenal hyperplasia	2	7	2.67	0.00097	9606.ENSP00000257430,9606.ENSP00000360141	APC,GNAS
DISEASES	DOID:8557	Oropharynx cancer	2	7	2.67	0.00097	9606.ENSP00000269305,9606.ENSP00000418915	TP53,CDKN2A
DISEASES	DOID:2893	Cervix carcinoma	2	9	2.56	0.0013	9606.ENSP00000269305,9606.ENSP00000418915	TP53,CDKN2A
DISEASES	DOID:9561	Nasopharyngeal disease	2	9	2.56	0.0013	9606.ENSP00000269305,9606.ENSP00000418915	TP53,CDKN2A
DISEASES	DOID:0060108	Brain glioma	2	10	2.52	0.0015	9606.ENSP00000269305,9606.ENSP00000418915	TP53,CDKN2A
DISEASES	DOID:2962	Cockayne syndrome	2	10	2.52	0.0015	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
DISEASES	DOID:0050737	Autosomal recessive disease	7	1785	0.81	0.0017	9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000360141,9606.ENSP00000498215	BRIP1,TP53,FANCD2,ERCC4,ERCC6,GNAS,FANCB
DISEASES	DOID:5520	Head and neck squamous cell carcinoma	2	11	2.47	0.0017	9606.ENSP00000269305,9606.ENSP00000418915	TP53,CDKN2A
DISEASES	DOID:0050621	Respiratory system benign neoplasm	2	12	2.44	0.0018	9606.ENSP00000269305,9606.ENSP00000418915	TP53,CDKN2A
DISEASES	DOID:8923	Skin melanoma	2	12	2.44	0.0018	9606.ENSP00000269305,9606.ENSP00000418915	TP53,CDKN2A
DISEASES	DOID:3910	Lung adenocarcinoma	2	13	2.4	0.0020	9606.ENSP00000269305,9606.ENSP00000418915	TP53,CDKN2A
DISEASES	DOID:8719	In situ carcinoma	2	13	2.4	0.0020	9606.ENSP00000269305,9606.ENSP00000418960	TP53,BRCA1
DISEASES	DOID:3068	Glioblastoma multiforme	2	14	2.37	0.0022	9606.ENSP00000269305,9606.ENSP00000418915	TP53,CDKN2A
DISEASES	DOID:786	Laryngeal disease	2	14	2.37	0.0022	9606.ENSP00000269305,9606.ENSP00000418915	TP53,CDKN2A
DISEASES	DOID:4610	Intestinal benign neoplasm	2	15	2.34	0.0025	9606.ENSP00000257430,9606.ENSP00000360141	APC,GNAS
DISEASES	DOID:4001	Ovarian carcinoma	2	16	2.31	0.0027	9606.ENSP00000269305,9606.ENSP00000418960	TP53,BRCA1
DISEASES	DOID:768	Retinoblastoma	2	16	2.31	0.0027	9606.ENSP00000269305,9606.ENSP00000418915	TP53,CDKN2A
DISEASES	DOID:8618	Oral cavity cancer	2	18	2.26	0.0032	9606.ENSP00000269305,9606.ENSP00000418915	TP53,CDKN2A
DISEASES	DOID:4706	Infratentorial cancer	2	19	2.24	0.0033	9606.ENSP00000269305,9606.ENSP00000358918	TP53,SUFU
DISEASES	DOID:0050736	Autosomal dominant disease	6	1386	0.85	0.0036	9606.ENSP00000269305,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000418915,9606.ENSP00000418960	TP53,ERCC6,SUFU,GNAS,CDKN2A,BRCA1
DISEASES	DOID:0050427	Xeroderma pigmentosum	2	21	2.19	0.0039	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
DISEASES	DOID:3908	Lung non-small cell carcinoma	2	26	2.1	0.0056	9606.ENSP00000269305,9606.ENSP00000418915	TP53,CDKN2A
DISEASES	DOID:0060123	Connective tissue benign neoplasm	2	30	2.04	0.0072	9606.ENSP00000257430,9606.ENSP00000360141	APC,GNAS
DISEASES	DOID:9256	Colorectal cancer	2	32	2.01	0.0080	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
