# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
NTRK1	ENSG00000198400	ENST00000358660	protein_coding	1	5	5	10	0	0	0	0	0	0	1	1	12	5	0	0	3	0	0	0	2	0
NTRK1	ENSG00000198400	ENST00000368196	protein_coding	1	6	5	10	1	0	0	0	0	0	0	1	12	5	0	0	4	0	0	0	2	0
NTRK1	ENSG00000198400	ENST00000392302	protein_coding	1	6	5	10	1	0	0	0	0	0	0	1	12	5	0	0	4	0	0	0	2	0
NTRK1	ENSG00000198400	ENST00000524377	protein_coding	1	6	5	10	1	0	0	0	0	0	0	1	12	5	0	0	4	0	0	0	2	0
NTRK1	ENSG00000198400	ENST00000674537	protein_coding	1	5	5	10	0	0	0	0	0	0	1	1	12	5	0	0	3	0	0	0	2	0
NTRK1	ENSG00000198400	ENST00000675461	protein_coding	0	0	0	5	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000277120	protein_coding	1	1	1	153	0	1	2	0	0	0	0	1	151	1	0	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000304053	protein_coding	1	1	1	149	1	1	2	0	0	0	0	1	146	1	0	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000323115	protein_coding	1	1	1	153	0	1	2	0	0	0	0	1	151	1	0	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000359847	protein_coding	1	1	1	77	5	1	2	0	0	0	6	1	64	1	0	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000376208	protein_coding	1	1	1	149	1	1	2	0	0	0	0	1	146	1	0	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000376213	protein_coding	1	1	1	153	0	1	2	0	0	0	0	1	151	1	0	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000395882	protein_coding	1	1	1	77	5	1	2	0	0	0	6	1	64	1	0	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000685387	protein_coding	1	1	1	76	5	1	2	0	0	0	5	1	64	1	0	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000685720	protein_coding	1	1	1	149	1	1	2	0	0	0	0	1	146	1	0	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000686259	protein_coding	1	1	1	153	0	1	2	0	0	0	0	1	151	1	0	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000686322	protein_coding	1	0	1	76	5	0	0	0	0	0	5	1	63	1	0	0	0	0	0	0	0	3
NTRK2	ENSG00000148053	ENST00000686324	protein_coding	1	1	1	153	0	1	2	0	0	0	0	1	151	1	0	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000686443	protein_coding	1	1	1	149	1	1	2	0	0	0	0	1	146	1	0	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000686496	protein_coding	1	1	1	153	0	1	2	0	0	0	0	1	151	1	0	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000686542	protein_coding	0	1	1	77	5	1	2	0	0	0	5	0	65	1	0	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000687148	protein_coding	1	1	1	76	5	1	2	0	0	0	5	1	64	1	0	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000687386	protein_coding	1	1	1	153	0	1	2	0	0	0	0	1	151	1	0	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000687596	protein_coding	1	1	1	76	5	1	2	0	0	0	5	1	64	1	0	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000687636	protein_coding	1	1	1	149	1	1	2	0	0	0	0	1	146	1	0	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000688013	protein_coding	1	1	1	76	5	1	2	0	0	0	5	1	64	1	0	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000689301	protein_coding	1	0	1	153	0	0	0	0	0	0	0	1	150	1	0	0	0	0	0	0	0	3
NTRK2	ENSG00000148053	ENST00000689685	protein_coding	1	1	1	76	5	1	2	0	0	0	5	1	64	1	0	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000689815	protein_coding	1	1	1	76	5	1	2	0	0	0	5	1	64	1	0	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000690281	protein_coding	1	1	1	76	5	1	2	0	0	0	5	1	64	1	0	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000691415	protein_coding	1	1	1	76	5	1	2	0	0	0	5	1	64	1	0	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000691788	protein_coding	1	1	1	153	0	1	2	0	0	0	0	1	151	1	0	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000692181	protein_coding	1	1	1	153	0	1	2	0	0	0	0	1	151	1	0	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000692389	protein_coding	1	1	1	76	5	1	2	0	0	0	5	1	64	1	0	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000692473	protein_coding	1	0	1	153	0	0	0	0	0	0	0	1	150	1	0	0	0	0	0	0	0	3
NTRK2	ENSG00000148053	ENST00000692506	protein_coding	1	1	1	76	5	1	2	0	0	0	5	1	64	1	0	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000692762	protein_coding	1	1	1	76	5	1	2	0	0	0	5	1	64	1	0	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000692804	protein_coding	1	1	1	71	2	1	2	0	0	0	3	1	64	1	0	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000693109	protein_coding	1	1	1	76	5	1	2	0	0	0	5	1	64	1	0	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000693127	protein_coding	0	1	1	77	5	1	2	0	0	0	5	0	65	1	0	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000693384	protein_coding	1	1	1	71	0	1	2	0	0	0	3	1	66	1	0	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000693539	protein_coding	1	1	1	149	1	1	2	0	0	0	0	1	146	1	0	0	0	0	0	0	0	0
NTRK3	ENSG00000140538	ENST00000317501	protein_coding	0	1	1	248	7	0	0	0	0	0	13	0	228	1	0	0	0	0	0	0	1	0
NTRK3	ENSG00000140538	ENST00000355254	protein_coding	1	3	2	329	0	0	0	0	0	0	0	1	331	2	0	0	2	0	0	0	1	0
NTRK3	ENSG00000140538	ENST00000357724	protein_coding	1	3	2	329	0	0	0	0	0	0	0	1	331	2	0	0	2	0	0	0	1	0
NTRK3	ENSG00000140538	ENST00000360948	protein_coding	1	3	2	329	0	0	0	0	0	0	0	1	331	2	0	0	2	0	0	0	1	0
NTRK3	ENSG00000140538	ENST00000394480	protein_coding	1	3	2	329	0	0	0	0	0	0	0	1	331	2	0	0	2	0	0	0	1	0
NTRK3	ENSG00000140538	ENST00000540489	protein_coding	0	1	1	241	0	0	0	0	0	0	13	0	228	1	0	0	0	0	0	0	1	0
NTRK3	ENSG00000140538	ENST00000542733	protein_coding	1	3	1	327	0	0	0	0	0	0	0	1	329	1	0	0	2	0	0	0	1	0
NTRK3	ENSG00000140538	ENST00000557856	protein_coding	1	3	2	329	0	0	0	0	0	0	0	1	331	2	0	0	2	0	0	0	1	0
NTRK3	ENSG00000140538	ENST00000558576	protein_coding	1	1	0	2	0	0	0	0	0	0	0	1	3	0	0	0	1	0	0	0	0	0
NTRK3	ENSG00000140538	ENST00000558676	protein_coding	1	3	1	327	0	0	0	0	0	0	0	1	329	1	0	0	2	0	0	0	1	0
NTRK3	ENSG00000140538	ENST00000559188	protein_coding	0	0	0	3	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0
NTRK3	ENSG00000140538	ENST00000560017	protein_coding	0	0	0	77	0	0	0	0	0	0	12	0	64	0	0	0	0	0	0	0	0	1
NTRK3	ENSG00000140538	ENST00000626019	protein_coding	1	3	2	329	0	0	0	0	0	0	0	1	331	2	0	0	2	0	0	0	1	0
NTRK3	ENSG00000140538	ENST00000629765	protein_coding	1	3	2	329	0	0	0	0	0	0	0	1	331	2	0	0	2	0	0	0	1	0
P2RX2	ENSG00000187848	ENST00000343948	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
P2RX2	ENSG00000187848	ENST00000348800	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
P2RX2	ENSG00000187848	ENST00000350048	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
P2RX2	ENSG00000187848	ENST00000351222	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
P2RX2	ENSG00000187848	ENST00000352418	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
P2RX2	ENSG00000187848	ENST00000449132	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
P2RX2	ENSG00000187848	ENST00000542301	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
P2RX2	ENSG00000187848	ENST00000643471	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
PA2G4	ENSG00000170515	ENST00000303305	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
PA2G4	ENSG00000170515	ENST00000551061	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
PA2G4	ENSG00000170515	ENST00000552766	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
PA2G4	ENSG00000170515	ENST00000553057	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
PALB2	ENSG00000083093	ENST00000261584	protein_coding	1	0	0	8	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0
PALB2	ENSG00000083093	ENST00000561514	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
PALB2	ENSG00000083093	ENST00000566069	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5
PALB2	ENSG00000083093	ENST00000568219	protein_coding	1	0	0	8	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0
PARP1	ENSG00000143799	ENST00000366794	protein_coding	2	2	3	11	0	0	0	0	0	0	0	2	11	3	0	0	0	0	0	0	2	0
PARP1	ENSG00000143799	ENST00000677203	protein_coding	2	2	3	11	0	0	0	0	0	0	0	2	11	3	0	0	0	0	0	0	2	0
PBRM1	ENSG00000163939	ENST00000296302	protein_coding	1	3	5	10	0	0	0	0	0	0	0	1	10	5	0	0	1	0	0	0	3	0
PBRM1	ENSG00000163939	ENST00000337303	protein_coding	1	3	5	10	0	0	0	0	0	0	0	1	10	5	0	0	1	0	0	0	3	0
PBRM1	ENSG00000163939	ENST00000356770	protein_coding	1	3	5	10	0	0	0	0	0	0	0	1	10	5	0	0	1	0	0	0	3	0
PBRM1	ENSG00000163939	ENST00000394830	protein_coding	1	3	4	11	0	0	0	0	0	0	0	1	11	4	0	0	1	0	0	0	3	0
PBRM1	ENSG00000163939	ENST00000409057	protein_coding	1	3	5	10	0	0	0	0	0	0	0	1	10	5	0	0	1	0	0	0	3	0
PBRM1	ENSG00000163939	ENST00000409114	protein_coding	1	3	5	10	0	0	0	0	0	0	0	1	10	5	0	0	1	0	0	0	3	0
PBRM1	ENSG00000163939	ENST00000409767	protein_coding	1	3	5	10	0	0	0	0	0	0	0	1	10	5	0	0	1	0	0	0	3	0
PBRM1	ENSG00000163939	ENST00000410007	protein_coding	1	3	4	11	0	0	0	0	0	0	0	1	11	4	0	0	1	0	0	0	3	0
PBRM1	ENSG00000163939	ENST00000420148	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PBRM1	ENSG00000163939	ENST00000423351	protein_coding	1	2	5	10	0	0	0	0	0	0	2	1	8	5	0	0	1	0	0	0	2	0
PBRM1	ENSG00000163939	ENST00000431678	protein_coding	0	1	0	2	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0
PBRM1	ENSG00000163939	ENST00000446103	protein_coding	0	0	4	7	0	0	0	0	0	0	0	0	7	4	0	0	1	0	0	0	0	0
PDCD1LG2	ENSG00000197646	ENST00000397747	protein_coding	0	0	2	3	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0
PDGFB	ENSG00000100311	ENST00000331163	protein_coding	0	1	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0
PDGFB	ENSG00000100311	ENST00000381551	protein_coding	0	1	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1
PDGFB	ENSG00000100311	ENST00000440375	protein_coding	0	1	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0
PDGFB	ENSG00000100311	ENST00000455790	protein_coding	0	1	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0
PDGFRA	ENSG00000134853	ENST00000257290	protein_coding	0	1	0	26	0	0	0	0	0	0	0	0	27	0	0	0	1	0	0	0	0	0
PDGFRA	ENSG00000134853	ENST00000503856	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
PDGFRA	ENSG00000134853	ENST00000504461	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
PDGFRA	ENSG00000134853	ENST00000508170	protein_coding	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
PDGFRA	ENSG00000134853	ENST00000512522	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
PDGFRB	ENSG00000113721	ENST00000261799	protein_coding	3	1	0	11	0	0	0	0	0	0	0	3	12	0	0	0	1	0	0	0	0	0
PGC	ENSG00000096088	ENST00000356667	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PGC	ENSG00000096088	ENST00000373025	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PGC	ENSG00000096088	ENST00000425343	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PGR	ENSG00000082175	ENST00000263463	protein_coding	0	0	1	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
PGR	ENSG00000082175	ENST00000325455	protein_coding	0	0	1	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
PGR	ENSG00000082175	ENST00000534013	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
PGR	ENSG00000082175	ENST00000619228	protein_coding	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
PGR	ENSG00000082175	ENST00000632634	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PHF7	ENSG00000010318	ENST00000327906	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
PHF7	ENSG00000010318	ENST00000347025	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
PHOX2B	ENSG00000109132	ENST00000226382	protein_coding	0	0	4	1	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0
PIK3CA	ENSG00000121879	ENST00000263967	protein_coding	2	0	1	11	0	0	0	0	0	0	0	2	11	1	0	0	0	0	0	0	0	0
PIK3CA	ENSG00000121879	ENST00000468036	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
PIK3CA	ENSG00000121879	ENST00000477735	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
PIK3CA	ENSG00000121879	ENST00000643187	protein_coding	2	0	1	11	0	0	0	0	0	0	0	2	11	1	0	0	0	0	0	0	0	0
PIK3CB	ENSG00000051382	ENST00000289153	protein_coding	0	2	1	8	0	0	0	0	0	0	0	0	8	1	0	0	1	0	0	0	1	1
PIK3CB	ENSG00000051382	ENST00000462294	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0
PIK3CB	ENSG00000051382	ENST00000465581	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PIK3CB	ENSG00000051382	ENST00000477593	protein_coding	0	2	1	8	0	0	0	0	0	0	0	0	9	1	0	0	1	0	0	0	1	0
PIK3CB	ENSG00000051382	ENST00000483968	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PIK3CB	ENSG00000051382	ENST00000493568	protein_coding	0	1	1	6	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	1	1
PIK3CB	ENSG00000051382	ENST00000544716	protein_coding	0	1	1	6	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	1	1
PIK3CB	ENSG00000051382	ENST00000674063	protein_coding	0	2	1	8	0	0	0	0	0	0	0	0	9	1	0	0	1	0	0	0	1	0
PIK3R1	ENSG00000145675	ENST00000320694	protein_coding	0	0	1	4	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0
PIK3R1	ENSG00000145675	ENST00000336483	protein_coding	0	0	1	4	0	0	1	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
PIK3R1	ENSG00000145675	ENST00000519025	protein_coding	0	0	0	5	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	1
PIK3R1	ENSG00000145675	ENST00000520675	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PIK3R1	ENSG00000145675	ENST00000521381	protein_coding	0	1	1	5	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	1	0
PIK3R1	ENSG00000145675	ENST00000521409	protein_coding	0	0	0	5	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
PIK3R1	ENSG00000145675	ENST00000521657	protein_coding	0	1	1	5	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	1	0
PIK3R1	ENSG00000145675	ENST00000522084	protein_coding	0	0	0	6	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	1
PIK3R1	ENSG00000145675	ENST00000523807	protein_coding	0	0	0	6	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	1
PIK3R1	ENSG00000145675	ENST00000523872	protein_coding	0	0	1	4	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	1
PIK3R2	ENSG00000105647	ENST00000222254	protein_coding	2	2	3	7	0	0	0	0	0	0	0	2	7	3	0	0	0	0	0	0	2	0
PITPNM1	ENSG00000110697	ENST00000356404	protein_coding	0	0	0	7	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
PITPNM1	ENSG00000110697	ENST00000436757	protein_coding	0	0	0	7	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
PITPNM1	ENSG00000110697	ENST00000534749	protein_coding	0	0	0	7	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
PKD1	ENSG00000008710	ENST00000262304	protein_coding	0	0	0	7	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
PKD1	ENSG00000008710	ENST00000423118	protein_coding	0	0	0	7	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
PMS1	ENSG00000064933	ENST00000374826	protein_coding	0	0	1	3	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
PMS1	ENSG00000064933	ENST00000409823	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
PMS1	ENSG00000064933	ENST00000409985	protein_coding	0	0	0	4	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
PMS1	ENSG00000064933	ENST00000418224	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
PMS1	ENSG00000064933	ENST00000420421	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
PMS1	ENSG00000064933	ENST00000424307	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
PMS1	ENSG00000064933	ENST00000424766	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
PMS1	ENSG00000064933	ENST00000432292	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
PMS1	ENSG00000064933	ENST00000441310	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
PMS1	ENSG00000064933	ENST00000446877	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
PMS1	ENSG00000064933	ENST00000447232	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
PMS1	ENSG00000064933	ENST00000618056	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
PMS1	ENSG00000064933	ENST00000624204	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
PMS2	ENSG00000122512	ENST00000265849	protein_coding	0	3	2	1	0	0	0	0	0	0	0	0	2	2	0	0	1	0	0	0	2	0
PMS2	ENSG00000122512	ENST00000382321	protein_coding	0	1	2	3	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	1	0
PMS2	ENSG00000122512	ENST00000441476	protein_coding	0	3	1	2	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	0	2	0
PMS2	ENSG00000122512	ENST00000642292	protein_coding	0	3	1	2	0	0	1	0	0	0	0	0	2	1	0	0	1	0	0	0	2	0
PMS2	ENSG00000122512	ENST00000642456	protein_coding	0	3	1	2	0	0	1	0	0	0	0	0	2	1	0	0	1	0	0	0	2	0
PMS2	ENSG00000122512	ENST00000644110	protein_coding	0	3	1	2	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	0	2	0
POLD1	ENSG00000062822	ENST00000440232	protein_coding	2	6	7	12	0	0	0	1	0	0	0	1	13	6	0	1	1	0	0	0	6	0
POLD1	ENSG00000062822	ENST00000593407	protein_coding	1	4	1	9	0	0	0	0	0	0	2	1	4	1	0	0	1	0	0	0	4	3
POLD1	ENSG00000062822	ENST00000593887	protein_coding	2	6	7	12	0	0	0	1	0	0	0	1	13	6	0	1	1	0	0	0	6	0
POLD1	ENSG00000062822	ENST00000593981	protein_coding	2	4	0	7	0	0	0	0	0	0	0	1	7	0	0	1	1	0	0	0	4	1
POLD1	ENSG00000062822	ENST00000595904	protein_coding	2	7	8	10	0	0	0	1	0	0	0	1	12	7	0	1	2	0	0	0	6	0
POLD1	ENSG00000062822	ENST00000599857	protein_coding	2	6	7	12	0	0	0	1	0	0	0	1	13	6	0	1	1	0	0	0	6	0
POLD1	ENSG00000062822	ENST00000601098	protein_coding	2	6	7	12	0	0	0	1	0	0	0	1	13	6	0	1	1	0	0	0	6	0
POLD1	ENSG00000062822	ENST00000613923	protein_coding	2	6	7	12	0	0	0	1	0	0	0	1	13	6	0	1	1	0	0	0	6	0
POLD1	ENSG00000062822	ENST00000644560	protein_coding	2	7	8	10	0	0	0	1	0	0	0	1	12	7	0	1	2	0	0	0	6	0
POLD1	ENSG00000062822	ENST00000687454	protein_coding	2	6	7	12	0	0	0	1	0	0	0	1	13	6	0	1	1	0	0	0	6	0
POLE	ENSG00000177084	ENST00000320574	protein_coding	4	7	9	31	0	0	0	0	0	0	0	2	33	9	0	0	3	2	0	0	5	0
POLE	ENSG00000177084	ENST00000535270	protein_coding	4	7	9	31	0	0	0	0	0	0	0	2	33	9	0	0	3	2	0	0	5	0
POLG	ENSG00000140521	ENST00000268124	protein_coding	0	0	0	4	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
POLG	ENSG00000140521	ENST00000442287	protein_coding	0	0	0	4	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
POLG	ENSG00000140521	ENST00000635831	protein_coding	0	0	0	10	0	0	0	0	0	0	2	0	8	0	0	0	0	0	0	0	0	0
POLG	ENSG00000140521	ENST00000636812	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
POLG	ENSG00000140521	ENST00000637264	protein_coding	0	0	0	4	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
POLG	ENSG00000140521	ENST00000670281	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
POT1	ENSG00000128513	ENST00000357628	protein_coding	0	2	0	3	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	1	0
POT1	ENSG00000128513	ENST00000393329	protein_coding	0	2	0	3	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	1	0
POT1	ENSG00000128513	ENST00000446993	protein_coding	0	1	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0
POT1	ENSG00000128513	ENST00000609702	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
POT1	ENSG00000128513	ENST00000653241	protein_coding	0	2	0	3	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	1	0
POT1	ENSG00000128513	ENST00000654766	protein_coding	0	2	0	3	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	1	0
POT1	ENSG00000128513	ENST00000655761	protein_coding	0	2	0	3	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	1	0
POT1	ENSG00000128513	ENST00000664366	protein_coding	0	2	0	3	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	1	0
POT1	ENSG00000128513	ENST00000668382	protein_coding	0	2	0	3	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	1	0
PPP2R1A	ENSG00000105568	ENST00000322088	protein_coding	0	2	0	8	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	2	0
PPP2R1A	ENSG00000105568	ENST00000391791	protein_coding	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4
PPP2R1A	ENSG00000105568	ENST00000454220	protein_coding	0	1	1	7	0	0	0	0	0	0	1	0	6	1	0	0	0	0	0	0	1	0
PPP2R1A	ENSG00000105568	ENST00000462990	protein_coding	0	1	0	8	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0
PPP2R1A	ENSG00000105568	ENST00000477989	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
